Item No.,Description,Sell,On Hand,Cost,List,OEM,Category,Extended Sell
BSS-8266,CONTURA SWITCH C.MOUNT PANEL,5.54,4,3.14,5.54,WEST,WEST,CONTURA SWITCH C.MOUNT PANEL
BSS-8267,V-SERIES END BRACKET BLACK,5.54,4,3.14,5.54,WEST,WEST,V-SERIES END BRACKET BLACK
BSS-8268,CONTURA SINGLE MNTING BRKT,6.00,0,3.23,6.00,WEST,WEST,CONTURA SINGLE MNTING BRKT
BSS-8278,CONTURA SWITCH PLUG BLK,6.00,0,3.23,6.00,WEST,WEST,CONTURA SWITCH PLUG BLK
BSS-8282,SWITCH SPST OFF-ON BLK,28.99,1,16.25,0.00,WEST,WEST,SWITCH SPST OFF-ON BLK
BSS-8285,SWITCH SPDT ON-OFF-ON BLK,32.99,1,18.76,0.00,WEST,WEST,SWITCH SPDT ON-OFF-ON BLK
BSS-8286,SWITCH DPDT ON-OFF-ON BLK,33.68,1,18.15,33.68,WEST,WEST,SWITCH DPDT ON-OFF-ON BLK
BSS-8289,SWITCH DPDT (ON)-OFF-ON BLK,41.99,1,24.29,0.00,WEST,WEST,SWITCH DPDT (ON)-OFF-ON BLK
BSS-8292,SWITCH SPST OFF-(ON) BLK,25.49,1,14.66,0.00,WEST,WEST,SWITCH SPST OFF-(ON) BLK
BSS-8294,CONTURA ACTUATOR BLACK,3.86,1,2.08,3.86,WEST,WEST,CONTURA ACTUATOR BLACK
BSS-8296,"CONTURA ACTUATOR,BLACK NO LENS""",9.49,2,5.62,0.00,WEST,WEST,"CONTURA ACTUATOR,BLACK NO LENS"""
BSS-9001E,BAT SWITCH 4POS 350A,86.99,1,50.34,0.00,WEST,WEST,BAT SWITCH 4POS 350A
BSS-9003E,BAT SWITCH 2POS 350A,83.99,1,47.07,0.00,WEST,WEST,BAT SWITCH 2POS 350A
BSS-9012,"SOLENOID SWITCH, L-SERIES",430.09,0,231.79,430.09,WEST,WEST,"SOLENOID SWITCH, L-SERIES"
BSS-9160,LINK BUS-ML,29.76,0,16.04,29.76,WEST,WEST,LINK BUS-ML
BSS-9217,JUMPER TERMINAL 2500-SER(5/PK),7.40,1,4.14,7.40,WEST,WEST,JUMPER TERMINAL 2500-SER(5/PK)
BSS-9218,JUMPER TERMINAL 2400-SER(5/PK),7.40,2,4.14,7.40,WEST,WEST,JUMPER TERMINAL 2400-SER(5/PK)
BUC-70TBC1000SS,"S/S T-BOLT CLAMP(9.80-10.08"""") """,21.14,0,11.39,21.14,WEST,WEST,"S/S T-BOLT CLAMP(9.80-10.08"""") """
BUC-70TBC1088SS,"S/S T-BOLT CLAMP(10.43-11.00"""")""",21.68,6,11.68,21.68,WEST,WEST,"S/S T-BOLT CLAMP(10.43-11.00"""")"""
BUC-70TBC700SS,"S/S T-BOLT CLAMP(6.80-7.08"""")  """,17.92,3,12.32,17.92,WEST,WEST,"S/S T-BOLT CLAMP(6.80-7.08"""")  """
BUC-70TBC750SS,"S/S T-BOLT CLAMP(7.30-7.58"""")  """,18.10,5,12.44,18.10,WEST,WEST,"S/S T-BOLT CLAMP(7.30-7.58"""")  """
BUC-BBV-100LP,BALL VLV 1 BRZ,103.99,4,56.04,103.99,WEST,WEST,BALL VLV 1 BRZ
BUC-BBV-125LP,BALL VLV 1-1/4 BRZ,172.66,1,75.18,172.66,WEST,WEST,BALL VLV 1-1/4 BRZ
BUC-BBV-25FSS,BALL VLV 1/4 SS,47.18,2,25.42,47.18,WEST,WEST,BALL VLV 1/4 SS
BUC-BBV-75LP,BALL VLV 3/4 BRZ,79.64,5,44.50,79.64,WEST,WEST,BALL VLV 3/4 BRZ
BUC-HN-100,PIPE/HOSE ADAPT 1 BRZ,20.93,4,12.76,20.93,WEST,WEST,PIPE/HOSE ADAPT 1 BRZ
BUC-HN-200,PIPE/HOSE ADAPT 2 BRZ,68.99,2,37.18,68.99,WEST,WEST,PIPE/HOSE ADAPT 2 BRZ
BUC-HN-200-E,PIPE-HOS ADAPTR 2 90*,268.82,2,144.87,268.82,WEST,WEST,PIPE-HOS ADAPTR 2 90*
BUC-HN-250,PIPE/HOSE ADAPT 2-1/2 BRZ,162.32,2,87.48,162.32,WEST,WEST,PIPE/HOSE ADAPT 2-1/2 BRZ
BUC-HN-250-E,PIPE/HOSE ADAPT 2-1/2 90*BRZ,377.10,2,203.23,377.10,WEST,WEST,PIPE/HOSE ADAPT 2-1/2 90*BRZ
BUC-HN-75,PIPE/HOSE ADAPT 3/4 BRZ,17.00,4,7.30,17.00,WEST,WEST,PIPE/HOSE ADAPT 3/4 BRZ
BUC-HN-75-E,PIPE-HOSE ADAP 3/4 90*BRZ,57.70,4,31.09,57.70,WEST,WEST,PIPE-HOSE ADAP 3/4 90*BRZ
BUC-HN-75100,PIPE/HOS ADAPTR 3/4X1,46.23,6,24.91,49.23,WEST,WEST,PIPE/HOS ADAPTR 3/4X1
BUC-PSK200,"2"""" PROP SHAFT KIT             """,124.82,2,48.18,124.82,WEST,WEST,"2"""" PROP SHAFT KIT             """
BUC-SS-1100,SCOOP STRNR 11X7-1/2 SS,397.06,0,225.00,397.06,WEST,WEST,SCOOP STRNR 11X7-1/2 SS
SED-415082-1,"H.D.BATTERY BOX STRAP-48""""     """,24.26,1,10.92,24.26,WEST,WEST,"H.D.BATTERY BOX STRAP-48""""     """
SED-415210-1,BATTERY TERMINAL SET(WING NUT),19.82,2,8.92,19.82,WEST,WEST,BATTERY TERMINAL SET(WING NUT)
SED-420101-1,TOGGLE ON-OFF 15A,12.10,1,5.56,12.10,WEST,WEST,TOGGLE ON-OFF 15A
SED-420102-1,TOGGLE (ON)-OFF 15A,13.84,1,6.23,13.84,WEST,WEST,TOGGLE (ON)-OFF 15A
SED-420103,TOGGLE ON-OFF-ON 15A,13.84,2,6.23,13.84,WEST,WEST,TOGGLE ON-OFF-ON 15A
SED-420103-1,TOGGLE ON-OFF-ON 15A,16.52,4,7.43,16.52,WEST,WEST,TOGGLE ON-OFF-ON 15A
SED-420104-1,TOGGLE (ON)-OFF-(ON) 15A,17.46,2,7.86,17.46,WEST,WEST,TOGGLE (ON)-OFF-(ON) 15A
SED-420109-1,TOGGLE (ON)-OFF-(ON) 15A,14.50,3,6.52,14.50,WEST,WEST,TOGGLE (ON)-OFF-(ON) 15A
SED-420241-1,ROCKER SWITCH ON-OFF,11.78,4,5.30,11.78,WEST,WEST,ROCKER SWITCH ON-OFF
SED-420243-1,ROCKER SWITCH ON-OFF-ON,16.14,1,7.26,16.14,WEST,WEST,ROCKER SWITCH ON-OFF-ON
SED-420251-1,ROCKER SWITCH ILLUM ON-OFF,13.30,3,5.98,13.30,WEST,WEST,ROCKER SWITCH ILLUM ON-OFF
SED-420253-1,ROCKER SWITCH ILLUM ON-OFF-ON,19.24,2,8.66,19.24,WEST,WEST,ROCKER SWITCH ILLUM ON-OFF-ON
SED-420350-1,ING SWITCH 3POS BRASS,52.96,1,23.83,52.96,WEST,WEST,ING SWITCH 3POS BRASS
SED-420365-1,IGN SWITCH 3POS POLY W/CAP,33.66,1,15.15,33.66,WEST,WEST,IGN SWITCH 3POS POLY W/CAP
SED-420379-1,IGN SWITCH 4POS POLY,36.34,2,16.35,36.34,WEST,WEST,IGN SWITCH 4POS POLY
SED-420396-1,PUSH BUTTON ON-OFF 15A W/R,45.78,1,20.60,45.78,WEST,WEST,PUSH BUTTON ON-OFF 15A W/R
SED-420410-1,PUSH-PULL OFF-ON1-ON1&2 15A,38.99,6,18.44,0.00,WEST,WEST,PUSH-PULL OFF-ON1-ON1&2 15A
SED-420416-1,PUSH BUTTON OFF-(ON)15A BLACK,12.82,1,5.77,12.82,WEST,WEST,PUSH BUTTON OFF-(ON)15A BLACK
SED-420420-1,PUSH BUTTON OFF-(ON) 15A,28.99,2,16.98,0.00,WEST,WEST,PUSH BUTTON OFF-(ON) 15A
SED-420430-1,FOOT SWITCH OFF-(ON) 25A,80.84,0,36.38,80.84,WEST,WEST,FOOT SWITCH OFF-(ON) 25A
SED-420441-1,ILLUM.ROCKER SWITCH ON-OFF,8.78,2,4.18,8.78,WEST,WEST,ILLUM.ROCKER SWITCH ON-OFF
SED-420495-1,7 KEY LANYARD,17.18,2,7.73,17.18,WEST,WEST,7 KEY LANYARD
SED-420496-1,KILL SWITCH 10KEY UNIV LANYARD,30.08,0,13.54,30.08,WEST,WEST,KILL SWITCH 10KEY UNIV LANYARD
SED-420501-1,REPL.FUSE HOLDR-SQUARE,8.78,3,3.95,8.78,WEST,WEST,REPL.FUSE HOLDR-SQUARE
SED-420503-1,AGC 15A PANEL MOUNT FUSE HLDR,7.08,3,3.19,7.08,WEST,WEST,AGC 15A PANEL MOUNT FUSE HLDR
SED-420544-1,AGC 4-GANG FUSE/TERM BLOCK,33.66,4,15.15,33.66,WEST,WEST,AGC 4-GANG FUSE/TERM BLOCK
SED-420553-1,AGC W/P 15A INLINE FUSE HOLDER,18.22,4,9.76,18.22,WEST,WEST,AGC W/P 15A INLINE FUSE HOLDER
SED-420554-1,AGC W/P 20A INLINE FUSE HOLDER,19.60,2,8.82,19.60,WEST,WEST,AGC W/P 20A INLINE FUSE HOLDER
SED-420555-1,AGC W/P 30A INLINE FUSE HLDR,23.12,3,10.40,23.12,WEST,WEST,AGC W/P 30A INLINE FUSE HLDR
SED-420810-1,PUSH BUTTON BREAKER 10A,9.30,2,4.18,9.30,WEST,WEST,PUSH BUTTON BREAKER 10A
SED-420830-1,PUSH BUTTON BREAKER 30A,10.30,3,4.63,10.30,WEST,WEST,PUSH BUTTON BREAKER 30A
SED-420839-1,SPLASH GUARD BOOT,7.78,5,3.50,7.78,WEST,WEST,SPLASH GUARD BOOT
SED-420842-1,RESETTABLE BREAKER-20A,17.46,2,7.86,17.46,WEST,WEST,RESETTABLE BREAKER-20A
SED-420844-1,RESETTABLE BREAKER-40A,17.46,2,7.86,17.46,WEST,WEST,RESETTABLE BREAKER-40A
SED-423035-1,BILGE WATER ALARM PANEL,76.02,1,34.21,76.02,WEST,WEST,BILGE WATER ALARM PANEL
SED-426053-1,S/S POWER SOCKET+CAP 12V,30.96,1,13.93,30.96,WEST,WEST,S/S POWER SOCKET+CAP 12V
SED-426116-1,12V PWR SOCKET & PLUG,21.54,2,9.69,21.54,WEST,WEST,12V PWR SOCKET & PLUG
SED-426142-1,CHR.12-V CABLE OUTLET,28.94,1,13.02,28.94,WEST,WEST,CHR.12-V CABLE OUTLET
SED-426262-1,2-PIN 3A CONNECT CHR BRASS,35.04,1,15.77,35.04,WEST,WEST,2-PIN 3A CONNECT CHR BRASS
SED-426264-1,CHR.4-PIN ELEC.CONNECT,43.80,0,20.14,43.80,WEST,WEST,CHR.4-PIN ELEC.CONNECT
SED-426450-1,POWER SOCKET W/BATTERY CLIPS,22.20,1,9.99,22.20,WEST,WEST,POWER SOCKET W/BATTERY CLIPS
SED-426510-1,RND DUAL USB3 USBC POWR SOCKET,32.30,1,15.07,32.30,WEST,WEST,RND DUAL USB3 USBC POWR SOCKET
SED-426535-1,OVL SURF MNT USB3/C PWR SOCKET,47.99,2,27.88,0.00,WEST,WEST,OVL SURF MNT USB3/C PWR SOCKET
SED-426710-1,BUSS BAR 5-GANG,30.04,1,13.52,30.04,WEST,WEST,BUSS BAR 5-GANG
SED-426711-1,BUSS BAR BRASS TIN TERMINALS,31.99,4,16.00,0.00,WEST,WEST,BUSS BAR BRASS TIN TERMINALS
SED-431110-1,S/S MINI-COMPACT HORN-SINGLE,56.56,0,25.45,56.56,WEST,WEST,S/S MINI-COMPACT HORN-SINGLE
SED-431230-1,F/M MINI-CMPACT HORN W/2 GRILL,70.06,1,31.53,70.06,WEST,WEST,F/M MINI-CMPACT HORN W/2 GRILL
SED-431250-1,FLUSH MT MINI COMPACT HORN III,71.40,1,32.13,71.40,WEST,WEST,FLUSH MT MINI COMPACT HORN III
SED-431610-1,S/S CMPACT TRUMPET HORN-SINGLE,132.08,1,59.44,132.08,WEST,WEST,S/S CMPACT TRUMPET HORN-SINGLE
SED-445197-1,INLIN FUSEHLDR AT0/ATC-30A/LED,14.50,2,6.52,14.50,WEST,WEST,INLIN FUSEHLDR AT0/ATC-30A/LED
SED-445198-1,INLINE FUSEHOLDER AT0/ATC-30A,9.64,2,4.63,9.64,WEST,WEST,INLINE FUSEHOLDER AT0/ATC-30A
SED-445199-1,ATO 20A INLINE FUSE HOLDER,8.78,3,4.06,8.78,WEST,WEST,ATO 20A INLINE FUSE HOLDER
SED-491080-1,BOATHOOK 3 SIDE BRUSH MEDM/YEL,29.99,2,16.63,0.00,WEST,WEST,BOATHOOK 3 SIDE BRUSH MEDM/YEL
SED-491090-1,BOATHOOK 3 SIDE BRUSH STIF/WHT,39.99,2,21.76,0.00,WEST,WEST,BOATHOOK 3 SIDE BRUSH STIF/WHT
SED-491135-1,S/S BOAT HOOK CLIP     (2/CRD),7.82,2,3.52,7.82,WEST,WEST,S/S BOAT HOOK CLIP     (2/CRD)
SED-491145-1,RUBBER POLE STORAGE CLIP(2/CRD,13.50,2,6.07,13.50,WEST,WEST,RUBBER POLE STORAGE CLIP(2/CRD
SED-491240-1,S/S RING BOUY BRACKET,17.46,3,7.86,17.46,WEST,WEST,S/S RING BOUY BRACKET
SED-492211-1,"CHR.FLAG POLE SKT-3/4""""        """,29.70,1,13.36,29.70,WEST,WEST,"CHR.FLAG POLE SKT-3/4""""        """
SED-492212-1,"CHR.FLAG POLE SKT-1""""          """,36.40,2,16.38,36.40,WEST,WEST,"CHR.FLAG POLE SKT-1""""          """
SED-512220-1,CHR.BRASS WASH DOWN FAUCET,51.16,1,23.02,51.16,WEST,WEST,CHR.BRASS WASH DOWN FAUCET
SED-517525-1,"S/S 2""""SINK DRAIN WITH STRAINER""",13.14,3,5.91,13.14,WEST,WEST,"S/S 2""""SINK DRAIN WITH STRAINER"""
SED-520040,BRONZE GARBOARD PLUG,24.22,1,10.90,24.22,WEST,WEST,BRONZE GARBOARD PLUG
SED-520040-1,BRONZE GARBOARD PLUG,26.88,2,12.55,26.88,WEST,WEST,BRONZE GARBOARD PLUG
SED-520041-1,BRZ.REPLACE.PLUG FOR #520040,12.74,4,5.96,12.74,WEST,WEST,BRZ.REPLACE.PLUG FOR #520040
SED-520045-1,PLUGMATE GARBOARD WRENCH,21.54,1,9.69,21.54,WEST,WEST,PLUGMATE GARBOARD WRENCH
SED-520047-1,BRZ.REPLACEMENT PLUG W/HANDLE,30.96,0,15.08,30.96,WEST,WEST,BRZ.REPLACEMENT PLUG W/HANDLE
SED-520051-1,REPL. DRAIN PLUG F/520050/55,6.26,0,2.82,6.26,WEST,WEST,REPL. DRAIN PLUG F/520050/55
SED-520092-1,"BRASS BAITWELL PLUG 1/2""""(2/CD)""",10.64,1,4.79,10.64,WEST,WEST,"BRASS BAITWELL PLUG 1/2""""(2/CD)"""
SED-520094,"BRASS BAITWELL PLUG 3/4""""      """,4.58,1,2.06,4.58,WEST,WEST,"BRASS BAITWELL PLUG 3/4""""      """
SED-520095-1,"BRASS BAITWELL PLUG 7/8""""(2/CD)""",12.56,3,5.65,12.56,WEST,WEST,"BRASS BAITWELL PLUG 7/8""""(2/CD)"""
SED-520210-1,BRASS DRAIN TUBE 1-7/8,8.44,2,3.80,8.44,WEST,WEST,BRASS DRAIN TUBE 1-7/8
SED-520220-1,BRASS DRAIN TUBE 2-3/8,8.78,2,3.95,8.78,WEST,WEST,BRASS DRAIN TUBE 2-3/8
SED-520230-1,BRASS DRAIN TUBE 2-7/8,9.80,1,4.41,9.80,WEST,WEST,BRASS DRAIN TUBE 2-7/8
SED-520500-1,NYLON SCUPPER VALVE,6.76,2,3.95,6.76,WEST,WEST,NYLON SCUPPER VALVE
SED-521550-1,INBOARD MOTOR FLUSH,34.82,3,16.24,34.82,WEST,WEST,INBOARD MOTOR FLUSH
SED-580411-1,CHR.ZINC OARLOCK HORN  (2/PKG),30.96,1,13.93,30.96,WEST,WEST,CHR.ZINC OARLOCK HORN  (2/PKG)
SED-580412-1,CHR.ZINC OARLOCK HORN RIBBED,29.34,1,13.20,29.34,WEST,WEST,CHR.ZINC OARLOCK HORN RIBBED
SED-580450-1,CHR.ZINC OARLOCK SOCKET,21.92,1,9.86,21.92,WEST,WEST,CHR.ZINC OARLOCK SOCKET
SED-580451-1,CHR.ZINC OARLOCK SOCKET,27.98,2,12.59,27.98,WEST,WEST,CHR.ZINC OARLOCK SOCKET
SED-580870-1,"GALV.OARLOCK HORN-2""""          """,10.99,2,6.36,0.00,WEST,WEST,"GALV.OARLOCK HORN-2""""          """
SED-580880-1,GALV.TOP MOUNT OARLOCK SOCKET,16.52,2,7.43,16.52,WEST,WEST,GALV.TOP MOUNT OARLOCK SOCKET
SED-582502-1,POLY.4-STEP FOLDING LADDER,102.42,2,47.78,102.42,WEST,WEST,POLY.4-STEP FOLDING LADDER
SED-588010,BLK.ABS F/M DRINK HLDR,2.22,2,1.30,2.22,WEST,WEST,BLK.ABS F/M DRINK HLDR
SED-588011,WHT.ABS F/M DRINK HLDR,3.04,2,1.37,3.04,WEST,WEST,WHT.ABS F/M DRINK HLDR
SED-588220-1,ADJ.FOLDING DRINK HOLDER-BLACK,13.66,2,6.56,13.66,WEST,WEST,ADJ.FOLDING DRINK HOLDER-BLACK
SED-588221-1,ADJ.FOLDING DRINK HOLDER-WHITE,13.66,3,6.15,13.66,WEST,WEST,ADJ.FOLDING DRINK HOLDER-WHITE
SED-671100-1,NYLON GEAR HAMMOCK,19.56,1,8.80,19.56,WEST,WEST,NYLON GEAR HAMMOCK
SED-671460,S/S HAMMOCK HOOK,2.14,1,0.96,2.14,WEST,WEST,S/S HAMMOCK HOOK
SED-671460-1,S/S HAMMOCK HOOK,6.34,1,2.85,6.34,WEST,WEST,S/S HAMMOCK HOOK
SED-751010-1,PLATED COUPLER LOCKING PIN,6.54,1,2.94,6.54,WEST,WEST,PLATED COUPLER LOCKING PIN
SED-751011-1,GALV COUPLER LOCKING PIN,6.68,0,3.01,6.68,WEST,WEST,GALV COUPLER LOCKING PIN
SED-751030-1,BRASS PLTD.COUPLER LOCK 2-PCS,22.26,1,10.02,22.26,WEST,WEST,BRASS PLTD.COUPLER LOCK 2-PCS
SED-DB-1/2X20-NV,BRD NVY DOCKLINE (302112020NV),39.31,0,23.53,39.31,WEST,WEST,BRD NVY DOCKLINE (302112020NV)
SED133896-1,SNAP HOOK SEADOG,3.74,1,2.06,0.00,WEST,WEST,SNAP HOOK SEADOG
SHA-3187,S/S RATCHET ANTENNA MOUNT,102.92,0,55.47,102.92,WEST,WEST,S/S RATCHET ANTENNA MOUNT
SHA-5187,S/S RATCHET ANTENNA MOUNT,139.08,0,74.95,139.08,WEST,WEST,S/S RATCHET ANTENNA MOUNT
SHA-5230,14'GALAXY VHF 8DB 2PC. ANTENNA,1096.12,1,590.72,1096.12,WEST,WEST,14'GALAXY VHF 8DB 2PC. ANTENNA
SHA-5250,3' 3DB SKINNY MINI S/S WHIP,158.35,2,91.18,158.35,WEST,WEST,3' 3DB SKINNY MINI S/S WHIP
SHA-5396-AIS,4'GALAXY 3DB AIS ANTENNA,454.22,1,244.79,454.22,WEST,WEST,4'GALAXY 3DB AIS ANTENNA
SHA-PL258-G,GOLD PLT.BARREL CONNECTOR,25.99,5,14.59,25.99,WEST,WEST,GOLD PLT.BARREL CONNECTOR
SHA-PL259-8XG,GOLD PLT.PL-259 FOR RG-8X,24.01,2,12.94,24.01,WEST,WEST,GOLD PLT.PL-259 FOR RG-8X
SHA-PL259-G,GOLD PLT.PL-259 CONNECTOR,25.99,4,14.59,25.99,WEST,WEST,GOLD PLT.PL-259 CONNECTOR
SHA-PL259CP-G,GOLD PLTD CENTERPIN PL-259,28.77,2,15.51,28.77,WEST,WEST,GOLD PLTD CENTERPIN PL-259
SHI-135-0126B,"H.D.HEATER HOSE 1/2""""X50'      """,146.36,1,78.88,146.36,WEST,WEST,"H.D.HEATER HOSE 1/2""""X50'      """
SHI-144-1006,"SUPER PVC SANITATION 1""""X50'   """,429.79,0,231.62,429.79,WEST,WEST,"SUPER PVC SANITATION 1""""X50'   """
SHI-148-0586,"ULTRAVAC SANI.HOSE 5/8""""X50'   """,189.44,1,102.10,189.44,WEST,WEST,"ULTRAVAC SANI.HOSE 5/8""""X50'   """
SHI-148-1,ULTRAVAC SANITATION HOSE,5.93,6,3.19,5.93,WEST,WEST,ULTRAVAC SANITATION HOSE
SHI-162-0346,"PVC-RED TRACER 3/4""""X50'       """,170.76,20,92.02,170.76,WEST,WEST,"PVC-RED TRACER 3/4""""X50'       """
SHI-162-0586,"PVC-RED TRACER 5/8""""X50'       """,134.20,20,72.32,134.20,WEST,WEST,"PVC-RED TRACER 5/8""""X50'       """
SHI-250-1-1/2,H/W MARINE EXHAUST/WATER HOSE,19.27,0,10.39,19.27,WEST,WEST,H/W MARINE EXHAUST/WATER HOSE
SHI-254-1-1/2,EXOFLEX EXHAUST HOSE,30.41,0,16.39,30.41,WEST,WEST,EXOFLEX EXHAUST HOSE
SHI-365-0386,"HOSE FIRE-ACOL 3/8""""X50'R/O CTN""",303.47,0,163.55,303.47,WEST,WEST,"HOSE FIRE-ACOL 3/8""""X50'R/O CTN"""
SHI-420-3,BLACK H.D.VINYL BLOWER HOSE,4.06,20,2.19,4.06,WEST,WEST,BLACK H.D.VINYL BLOWER HOSE
SHI-420-4,BLACK H.D.VINYL BLOWER HOSE,6.26,0,3.37,6.26,WEST,WEST,BLACK H.D.VINYL BLOWER HOSE
SHR-4158-153-E75,12V 5GPM AQUAKING II SUPREME,831.74,0,448.24,831.74,WEST,WEST,12V 5GPM AQUAKING II SUPREME
SHR-SPDW-1/2B,"1/2""""X4'BLACK DUAL WALL SHRINK """,10.59,0,5.71,10.59,WEST,WEST,"1/2""""X4'BLACK DUAL WALL SHRINK """
SHR-SPDW-1/2R,"1/2""""X4' RED DUAL WALL SHRINK  """,10.59,0,5.71,10.59,WEST,WEST,"1/2""""X4' RED DUAL WALL SHRINK  """
SHR-SPDW-3/4B,"3/4""""X4'BLACK DUAL WALL SHRINK",17.55,0,9.46,17.55,WEST,WEST,"3/4""""X4'BLACK DUAL WALL SHRINK"
SHR-SPDW-3/4R,"3/4""""X4' RED DUAL WALL SHRINK",21.94,0,11.83,21.94,WEST,WEST,"3/4""""X4' RED DUAL WALL SHRINK"
SHU-1710,SYNTHETIC LAMBSWOOL COVER,24.80,2,13.36,24.80,WEST,WEST,SYNTHETIC LAMBSWOOL COVER
SHU-1710C,SWIVEL PAD COMBINATION,65.99,2,35.91,0.00,WEST,WEST,SWIVEL PAD COMBINATION
SHU-293,MICROFIBER TOWELS VARIETY 3-PK,38.23,4,20.23,38.23,WEST,WEST,MICROFIBER TOWELS VARIETY 3-PK
SHU-3151,BUFF MAGIC COMPOUNDING PAD-2PK,44.44,1,23.95,44.44,WEST,WEST,BUFF MAGIC COMPOUNDING PAD-2PK
SHU-3152,"PRO POLISH PAD 6-1/2"""" 2-PK    """,44.44,1,23.95,44.44,WEST,WEST,"PRO POLISH PAD 6-1/2"""" 2-PK    """
SHU-3154,"BUFF MAGIC FOAM PAD 6.5""""(2/PK)""",43.57,0,23.48,43.57,WEST,WEST,"BUFF MAGIC FOAM PAD 6.5""""(2/PK)"""
SHU-740,"ALUM.FIXED LENGTH HANDLE 40""""  """,29.94,2,16.14,29.94,WEST,WEST,"ALUM.FIXED LENGTH HANDLE 40""""  """
SHU-760,"ALUM.FIXED LENGTH HANDLE 60""""  """,39.50,1,21.28,39.50,WEST,WEST,"ALUM.FIXED LENGTH HANDLE 60""""  """
SHU-833,"ALUM.EXT.HANDLE 43""""-72""""       """,65.33,1,35.21,65.33,WEST,WEST,"ALUM.EXT.HANDLE 43""""-72""""       """
SHU-855,"ALUM.EXT.HANDLE 63""""-108""""      """,80.13,0,43.18,80.13,WEST,WEST,"ALUM.EXT.HANDLE 63""""-108""""      """
SHU-950,EXTRA STIFF WHITE POLY.BRUSH,55.59,0,29.96,55.59,WEST,WEST,EXTRA STIFF WHITE POLY.BRUSH
SHU-955,MEDIUM STIFF YELLOW POLY.BRUSH,55.59,0,29.96,55.59,WEST,WEST,MEDIUM STIFF YELLOW POLY.BRUSH
SHU-965,"6""""SOFT/MEDIUM COMBO BRUSH     """,64.91,1,34.98,64.91,WEST,WEST,"6""""SOFT/MEDIUM COMBO BRUSH     """
SHU-970,EXTRA SOFT BLUE NYLON BRUSH,64.91,2,45.93,64.91,WEST,WEST,EXTRA SOFT BLUE NYLON BRUSH
SHU-980,SOFT YELLOW POLY.BRUSH,74.25,0,40.01,74.25,WEST,WEST,SOFT YELLOW POLY.BRUSH
SIE-18-0305-1,GASKET,15.65,5,9.48,15.65,WEST,WEST,GASKET
SIE-18-0309-1,GASKET,15.11,0,9.41,15.11,WEST,WEST,GASKET
SIE-18-0353,GASKET             (AP-370),8.78,0,4.75,8.78,WEST,WEST,GASKET             (AP-370)
SIE-18-0549,RUBBER CAP         (AP-1643),19.19,2,10.37,19.19,WEST,WEST,RUBBER CAP         (AP-1643)
SIE-18-0550,RUBBER CAP         (AP-1644),17.62,3,9.52,17.62,WEST,WEST,RUBBER CAP         (AP-1644)
SIE-18-0943-2,GASKET,11.44,0,6.85,11.44,WEST,WEST,GASKET
SIE-18-0943-2-9,"GASKET, EXHAUST ELBOW (2/PKG) """,26.19,2,14.15,26.19,WEST,WEST,"GASKET, EXHAUST ELBOW (2/PKG) """
SIE-18-0975-9,GASKET (2/PKG),9.72,1,7.66,9.72,WEST,WEST,GASKET (2/PKG)
SIE-18-1908K,RISER KIT,693.83,0,374.88,693.83,WEST,WEST,RISER KIT
SIE-18-1917,BLOCK OFF MANIFOLD PLATE,35.49,6,20.85,35.49,WEST,WEST,BLOCK OFF MANIFOLD PLATE
SIE-18-1927,RISER,405.49,0,240.56,405.49,WEST,WEST,RISER
SIE-18-1953-2,MANIFOLD,391.58,0,211.57,391.58,WEST,WEST,MANIFOLD
SIE-18-1976-2,MANIFOLD ELBOW,301.80,0,163.06,301.80,WEST,WEST,MANIFOLD ELBOW
SIE-18-1977-1,THERMOSTAT COVER   (AP-5009),114.68,0,61.96,114.68,WEST,WEST,THERMOSTAT COVER   (AP-5009)
SIE-18-1997-1,MANIFOLD,541.97,2,292.82,541.97,WEST,WEST,MANIFOLD
SIE-18-2003,SEAL               (AP-3808),32.73,1,17.69,32.73,WEST,WEST,SEAL               (AP-3808)
SIE-18-2014,SEAL               (AP-171),25.48,1,13.77,25.48,WEST,WEST,SEAL               (AP-171)
SIE-18-2051,SEAL               (AP-281),19.44,1,10.50,19.44,WEST,WEST,SEAL               (AP-281)
SIE-18-2052,SEAL               (AP-282),22.60,1,12.21,22.60,WEST,WEST,SEAL               (AP-282)
SIE-18-2062,SEAL               (AP-026),13.89,1,7.51,13.89,WEST,WEST,SEAL               (AP-026)
SIE-18-2116,TRIM HOSE          (AP-700),79.91,2,43.18,79.91,WEST,WEST,TRIM HOSE          (AP-700)
SIE-18-2161,SHIFT ARM          (AP-1358),54.73,6,29.57,54.73,WEST,WEST,SHIFT ARM          (AP-1358)
SIE-18-2174,U-JOINT            (AP-1821),93.67,1,50.61,93.67,WEST,WEST,U-JOINT            (AP-1821)
SIE-18-2587,PWR.STEERING COOLER (AP-2740),405.53,0,219.11,405.53,WEST,WEST,PWR.STEERING COOLER (AP-2740)
SIE-18-2588,OIL COOLER          (AP-2289),502.87,3,304.36,502.87,WEST,WEST,OIL COOLER          (AP-2289)
SIE-18-2613,GASKET KIT         (AP-475),8.58,2,5.15,8.58,WEST,WEST,GASKET KIT         (AP-475)
SIE-18-2699,OUTDRIVE MTG.KIT   (AP-2376),7.93,2,4.67,7.93,WEST,WEST,OUTDRIVE MTG.KIT   (AP-2376)
